Species,Longitude,Latitude
red_27,-100.61657,26.062951
red_27,-100.537726,26.542225
red_27,-99.66539,24.747421
red_27,-99.66527,24.693615
red_27,-101.0819864273,25.5976256316
red_27,-98.2675981522,26.204996098
red_27,-99.9009475708,24.3239479065
red_27,-95.4199905396,29.793264389
red_27,-98.3599624634,26.6235980988
red_27,-98.19362743,26.18976908
red_27,-98.1936432795,26.1898307456
red_27,-100.3264083862,26.0581607819
red_27,-98.3823732562,26.1723492148
red_27,-95.2873460024,30.0243194004
red_27,-98.38420057,26.1641736813
red_27,-97.6645194444,26.1855194444
red_27,-97.6627666667,26.1847833333
red_27,-97.3477383333,26.2300466667
red_27,-99.5761572277,24.8485071643
red_27,-97.6866418204,27.3238601337
red_27,-97.2929969611,27.4766154015
red_27,-100.4397201538,25.7630558014
red_27,-98.49315,29.33099667
red_27,-98.26664265,26.20485148
red_27,-98.37961667,26.18561667
red_27,-97.99675,29.90422
red_27,-97.73383503,30.28547147
red_27,-99.1152954102,26.514497757
red_27,-97.73393833,30.28694167
red_27,-98.6261718044,29.641491416
red_27,-97.3805007935,27.8309860229
red_27,-98.49534667,29.39366667
red_27,-98.2297673,26.1767406
red_27,-97.9202045594,28.1229516305
red_27,-97.800195,30.2443416667
red_27,-97.919694353,28.1206156779
red_27,-98.3664926,26.179835
red_27,-97.73413833,30.28538333
red_27,-97.771554244,30.2690636925
red_27,-98.52489295,29.57208114
red_27,-97.7340087891,30.2857837677
red_27,-98.2614670414,26.0964993015
red_27,-98.3660172501,26.17703042
red_27,-95.4600137322,29.7656628232
red_27,-97.41849353,25.85037264
red_27,-98.2310888889,26.175725
red_27,-98.22999,26.176536
red_27,-98.0298758962,30.0718734052
red_27,-100.1122354344,25.6719958153
red_27,-98.4166599722,29.50672
red_27,-99.0758230398,24.5767094769
red_27,-98.2681416667,26.2039616667
red_27,-98.482125,29.4884883333
red_27,-97.19493833,26.26389667
red_27,-95.4830243066,29.6699876806
red_27,-95.4830243066,29.6699876806
red_27,-106.94737,24.8770766667
red_27,-98.4865483859,29.4713134083
red_27,-99.2765464472,28.3238229928
red_27,-97.56859723,25.98852899
red_27,-96.4082557,28.4534326
red_27,-95.2677064201,29.0603823633
red_27,-97.87216,28.9089085
red_27,-97.5671064106,25.9899812073
red_27,-98.2297673,26.1767406
red_27,-98.2297673,26.1767406
red_27,-98.2297673,26.1767406
red_27,-98.2297673,26.1767406
red_27,-98.6284716667,29.5578166667
red_27,-98.554163725,24.7229040084
red_27,-106.737479791,24.4538504379
red_27,-97.9569583532,26.1264232133
red_27,-98.6988296509,26.5093612671
red_27,-98.2310544215,26.17695132
red_27,-98.13566505,26.2918831
red_27,-98.229738918,26.1768763582
red_27,-98.229738918,26.1768763582
red_27,-98.229738918,26.1768763582
red_27,-98.22982,26.1776783333
red_27,-98.1350666667,26.0817633333
red_27,-97.9518233333,26.1259733333
red_27,-97.9580389722,26.1268449722
red_27,-97.3994,27.7917416667
red_27,-100.3394651401,25.7763199495
red_27,-101.0625611667,25.778795
red_27,-100.5202062,26.5062131
red_27,-100.5202471,26.5062373997
red_27,-97.7065716667,26.8060083333
red_27,-97.4194394,25.8515474
red_27,-95.5172554581,29.6147269019
red_27,-99.6064803311,24.788147221
red_27,-80.361437,26.127455
red_27,-80.4146984407,27.7566838358
red_27,-80.3754716667,27.5872
red_27,-80.7119126,26.1487408
red_27,-80.1255569458,26.6913890839
red_27,-80.89129667,28.63979167
red_27,-80.212425,26.4990416667
red_27,-80.3161083333,25.73833
red_27,-80.9367221402,25.1393426956
red_27,-80.575012,25.397183
red_27,-80.3639616667,25.179075
red_27,-80.4305038452,27.8030052185
red_27,-80.1214165077,26.7746112254
red_27,-80.8742055556,25.1967722222
red_27,-116.40684,33.247165
red_27,-116.405506,33.259549
red_27,-116.4194722222,33.2709361111
red_27,-116.4045093489,33.2448395016
red_27,-116.4186615219,33.3653632226
red_27,-116.4199542628,33.3659854951
red_27,-116.4210600873,33.3666556701
red_27,-116.5115814209,33.7330474854
red_27,-116.4763888889,33.3958333333
red_27,-116.4875,33.4005555556
red_27,-116.2105555556,32.8377777778
red_27,-116.2166666667,32.8330555556
red_27,-116.2188888889,32.8213888889
red_27,-116.2138888889,32.8247222222
red_27,-116.0403777659,34.1288110703
red_27,-116.4261111111,33.3763888889
red_27,-116.55314371,33.8099658117
red_27,-116.4231812954,33.2722241782
red_27,-116.4179616667,33.6721466667
red_27,-116.41862,33.6724716667
red_27,-116.9468783333,32.7199216667
red_27,-116.404045,33.71745
red_27,-116.3196033333,33.6401966667
red_27,-116.4172544444,33.2443025
red_27,-116.4219816667,33.2709
red_27,-116.4225633333,33.2707316667
red_27,-116.4213866667,33.7413583333
red_27,-116.4062879825,33.271844694
red_27,-116.427855,33.273495
red_27,-116.558405,33.818355
red_27,-116.4052966667,33.669675
red_27,-116.4062366667,33.6698083333
red_27,-116.406175,33.6698133333
red_27,-116.406547,33.2580951
red_27,-116.4183841,33.2702752
red_27,-116.4030861111,33.3045777778
red_27,-116.4033138889,33.3047416667
red_27,-116.40395,33.3047944444
